npsn,nama_sekolah,alamat,kelurahan,status,kecamatan,kabupaten,jenjang
69853339,MTs DARUSSYIFA,Kp.kedung Rt 01 Rw 07,Warungkiara,SWASTA,Warung Kiara,Kab. Sukabumi,dikdas
69983167,MTSS ASSALAM DARUL FAIZAH,KP. SUKAHARJA,Sukaharja,SWASTA,Warung Kiara,Kab. Sukabumi,dikdas
20277923,MTSS DARUL ULUM,Jalan Lapang Ampera Cigombong Warungkiara,Damarraja,SWASTA,Warung Kiara,Kab. Sukabumi,dikdas
20277927,MTSS INSAN KAMIL,Kp.simpenan Rt 01/01,Sukaharja,SWASTA,Warung Kiara,Kab. Sukabumi,dikdas
20277928,MTSS MATHLAUL ULUM,Kp. Kopeng Rt 002 Rw 009,Girijaya,SWASTA,Warung Kiara,Kab. Sukabumi,dikdas
20277861,MTSS MEKAR KARYA,Jl. Palabuhanratu Km. 30,Hegarmanah,SWASTA,Warung Kiara,Kab. Sukabumi,dikdas
20277925,MTSS TARBIYATUL ATHFAL,"Kp. Pasir Gerong, Rt. 09/01",Hegarmanah,SWASTA,Warung Kiara,Kab. Sukabumi,dikdas
20277924,MTSS TARBIYATUL AULAD,Jl. Pelabuhanratu Km. 27 Gg. Ojeg Pasapen Kp. Tarisi Rt. 01/04,Tarisi,SWASTA,Warung Kiara,Kab. Sukabumi,dikdas
70041324,SD ISLAM TERPADU ASSALAM,Jl. Pelabuhanratu Km. 29Kp. Sukaharja,Sukaharja,SWASTA,Warung Kiara,Kab. Sukabumi,dikdas
20253134,SD NEGERI 1 BOJONGKERTA,Kp. Sukaresmi,Bojongkerta,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20202321,SD NEGERI 1 UBRUG,Kp. Ubrug Rt. 01/05,Ubrug,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20202311,SD NEGERI 1 WARUNGKIARA,Kp Cigombong,Warungkiara,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20202310,SD NEGERI 2 WARUNGKIARA,Jln.pl.ratu Km.31,Warungkiara,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20202320,SD NEGERI 3 UBRUG,Kp. Ciherang RT04 Rw 08,Girijaya,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20253132,SD NEGERI 3 WARUNGKIARA,Kp Warungkiara Rt 01/01,Warungkiara,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
69759844,SD NEGERI BANTAR KALONG,Kp. Cibodas Rt 02/07,Bantarkalong,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20202868,SD NEGERI BOJONGKERTA,Kp Bojongkerta Rt 01/05,KERTAMUKTI,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20202860,SD NEGERI BUNGUR,Kp Bungur,Warungkiara,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20202733,SD NEGERI CIGADOG,Kp Rancagadog,Bantarkalong,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20202911,SD NEGERI DWIBAKTI,Kp Ciawitali Rt 01/04,Damarraja,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20202995,SD NEGERI HEGARMANAH,Kp. Ciseupan,Bantarkalong,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20202139,SD NEGERI IPK KARET ALAM,Kp Cikoneng,Ubrug,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20253133,SD NEGERI KAUM,Kp. Kaum Rt. 03/06,Hegarmanah,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20202110,SD NEGERI KUTALUHUR,Kp Cijangkar,Bantarkalong,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20202172,SD NEGERI MEKARJAYA,KP. Baeud RT. 03 RW. 04,Warungkiara,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20202026,SD NEGERI PERINTIS B,Kp Batu Layang,Damarraja,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20202427,SD NEGERI SENTRAL,Kp Cikoneng RT. 02 RW. 16,Ubrug,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20202459,SD NEGERI SINDANGKERTA,Kp.sindangkerta,Bojongkerta,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20203001,SD NEGERI SIRNAJAYA,Kp. Cilandak,Sirnajaya,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20202557,SD NEGERI SUGIHMUKTI,Kp. Cikamplong,MEKARJAYA,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20202558,SD NEGERI SUKABAKTI,BOJONGKERTA KEC. WARUNG KIARA,Bojongkerta,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20202560,SD NEGERI SUKAHARJA,Kp Sukaharja Rt 01/07,Sukaharja,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20202548,SD NEGERI SUKAMANAH,Kp Cibandi,Bantarkalong,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20202577,SD NEGERI SUKAMUKTI,NANGEWER,MEKARJAYA,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20202504,SD NEGERI SURYADARMA,Kp. Lebakjero,Girijaya,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20202308,SD NEGERI TUNASHARAPAN,Kp.panagan,Sukaharja,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
69946172,SDIT QORYAH THAYYIBAH,Jl. Raya Palabuhanratu Km. 32,Sukaharja,SWASTA,Warung Kiara,Kab. Sukabumi,dikdas
70049744,SMP ISLAM BAITUL AMANAH,Kp. Panagan Sukaharja,Sukaharja,SWASTA,Warung Kiara,Kab. Sukabumi,dikdas
69986954,SMP IT MIFTAHUL FALAH,Kp. CIkamplong RT 002/002,MEKARJAYA,SWASTA,Warung Kiara,Kab. Sukabumi,dikdas
20202331,SMP NEGERI 1 WARUNGKIARA,Jln. Raya Warungkiara km 30 Kabupaten Sukabumi,Warungkiara,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20202362,SMP Negeri 2 Warungkiara,Jl. Desa Bantarkalong,Hegarmanah,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20270937,SMP NEGERI 3 WARUNGKIARA SATU ATAP,Jalan Cilandak Sirnajaya KM.4 Warungkiara Kab.Sukabumi,Sirnajaya,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
69851384,SMP NEGERI 4 WARUNGKIARA,Jl. Desa Bojongkerta,Bojongkerta,NEGERI,Warung Kiara,Kab. Sukabumi,dikdas
20247069,SMP PGRI WARUNGKIARA,Jl. Pelabuhanratu Km.32,Ubrug,SWASTA,Warung Kiara,Kab. Sukabumi,dikdas
69987923,SMPIT BANI HASYIM,Kp. Cigadog,Bantarkalong,SWASTA,Warung Kiara,Kab. Sukabumi,dikdas
60707265,MIN 3 Sukabumi,Pelabuhan II KM 14,Parakanlima,NEGERI,Cikembar,Kab. Sukabumi,dikdas
60707266,MIS BOJONG KALER,Jl. Pelabuhan II Km.15 Kp. Bojong Kaler RT 04 RW 05 Ds. Bojong Kec. Cikembar,Bojong,SWASTA,Cikembar,Kab. Sukabumi,dikdas
60707268,MIS MARGASARI,Kp. Margasari RT. 05 RW. 08,Bojong,SWASTA,Cikembar,Kab. Sukabumi,dikdas
60707267,MIS NEGLASARI,Jl. SedamuktiKp. Neglasari,Kec. Cikembar,SWASTA,Cikembar,Kab. Sukabumi,dikdas
70029427,MTs ASHABUL YAMIN CIKEMBAR,Kp. Cikembar RT 01 RW 03,Cikembar,SWASTA,Cikembar,Kab. Sukabumi,dikdas
20277747,MTsN 3 Sukabumi,Jl. Yonif 310/KK Cikembar,Cikembar,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20277748,MTSS AL BAROKAH,"Jl. Perintis Kemerdekaan Km.8,5. Kp. Kebon Jeruk Rt. 01/10",Kertaraharja,SWASTA,Cikembar,Kab. Sukabumi,dikdas
20277752,MTSS AL FAJARIYAH,Dano Km 2 Kp. Sedamukti Rt 02 Rw 11,BOJONGRAHARJA,SWASTA,Cikembar,Kab. Sukabumi,dikdas
20277749,MTSS AL-IMAM CIKEMBAR,Kp.pupunjul Rt.01/02Cikembar,Cikembar,SWASTA,Cikembar,Kab. Sukabumi,dikdas
20277751,MTSS ASSASUL ISLAMIYAH,Kp. Cibatu Rt 03/02,Cibatu,SWASTA,Cikembar,Kab. Sukabumi,dikdas
20277750,MTSS DARUL ULUM,jl. Pelabuhan Ii Km 21,Parakanlima,SWASTA,Cikembar,Kab. Sukabumi,dikdas
20277753,MTSS SABILUL HUDA,Kp. Mayak Ds. Bojong Kembar Kec. Cikembar Kab. Sukabumi,Bojongkembar,SWASTA,Cikembar,Kab. Sukabumi,dikdas
20202800,SD KRISTEN BPK,Jalan Pelabuhan II Km 18,Cikembar,SWASTA,Cikembar,Kab. Sukabumi,dikdas
20203085,SD NEGERI 1 CIKEMBAR,Jl. Pelabuhan  II  Km. 18,Cikembar,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20202301,SD NEGERI 1 TEGALPANJANG,Kp Tegal Panjang,Sukamaju,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20202876,SD NEGERI 2 BOJONG,CISONGGOM RT.02/07,Bojongkembar,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20203086,SD NEGERI 2 CIKEMBAR,Jl. Cagak Cibatu,Cibatu,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20203231,SD NEGERI 2 CIMANGGU,JL. PRIMER KM.7 CIANGSANA,Sukamulya,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20202532,SD NEGERI 2 TEGALPANJANG,TegalpanjangKab. Sukabumi,Sukamaju,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20202825,SD NEGERI BABAKAN,Jln. Babakan BTN Parakanlima RT/02 RW/10  KEC. CIKEMBAR,Kertaraharja,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20202874,SD NEGERI BOJONG 1,BOJONG KEC. CIKEMBAR,Bojong,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20202604,SD NEGERI CIBODAS,Jl. Pelabuhanratu KM. 13,Kertaraharja,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20203155,SD NEGERI CIJOLANG,"Kp. Cijolang,RT.01/06",Parakanlima,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20202188,SD NEGERI CIKAREO,Jalan Cikareo RT 05 RW 05,Bojongkembar,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20203139,SD NEGERI CIKATE,Kp. Cikate,Cikembar,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20203106,SD NEGERI CILAKSANA,Kp. Cilaksana,Bojongkembar,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20203216,SD NEGERI CIMANGGU 1,Jl. Pelabuhan Km. 22 Cikembang,Cimanggu,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20204506,SD NEGERI CIMANGGU 4,Kp. Ciangsana Rt 06/06,Sukamulya,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20203227,SD NEGERI CIMENTENG,Kp. Cimenteng,Sukamulya,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20203223,SD NEGERI CIORAY,Kp. Cioray RT 02/02,BOJONGRAHARJA,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20202953,SD NEGERI CISALAK,Cisalak,Sukamaju,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20202976,SD NEGERI CISONGGOM,Cisonggom,Cimanggu,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20202940,SD NEGERI DANOKALER,Kp. Danokaler,BOJONGRAHARJA,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20203042,SD NEGERI GIRIKARYA,Mayak,Bojongkembar,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20203005,SD NEGERI GUNUNGGEULIS,Kp. Gununggeulis,Cimanggu,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20202087,SD NEGERI KEBONJATI,Kp. Cisalak Rt 03/ 12,Parakanlima,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20202088,SD NEGERI KEBONJERUK,"Jalan Printis Kemerdekaan KM 8,5 Kp.Kebonjeruk",Sukamulya,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20202086,SD NEGERI KEBONWARU,Jl. Pelabuhan II Km. 21 Cimanggu,Cimanggu,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20202114,SD NEGERI LAPANG CIKEMBAR,Komplek Yonif 310 Kk Cikembar,Cikembar,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20202104,SD NEGERI LEMAH LUHUR,Sukamulya,Sukamulya,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20202207,SD NEGERI LEUWILIANG,Kp. Cigarung RT 01 RW 10,Parakanlima,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20202247,SD NEGERI MANDALING,Kp.Mandaling,Cikembar,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20253920,SD NEGERI MODEL,Jl. Palabuhan Km. 22 Cikembang,Cimanggu,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20201919,SD NEGERI PANGANTOLAN,Jl. Pangantolan   Rt. 02/02,Parakanlima,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20201935,SD NEGERI PARAKANLIMA,Kp. BABAKAN RT.02 RW. 08,Parakanlima,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20202036,SD NEGERI PASIRGABIG,Pasirgabig,Bojongkembar,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20202483,SD NEGERI SAMPALAN,Sampalan,Cimanggu,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20202559,SD NEGERI SUKABAKTI,Kp. Sukabakti RT 04 RW 09,Sukamulya,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20202547,SD NEGERI SUKAMAJU,Jl. Sukamaju km 12,Sukamaju,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20202575,SD NEGERI SUKAMANTRI,Sukamantri,Cikembar,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20202517,SD NEGERI SUNGGAPAN,Jl. Cicantayan Km 3 Kp. Sunggapan,Bojong,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20202526,SD NEGERI TEGALDATAR,"Tegaldatar,Rt03/06",Cibatu,NEGERI,Cikembar,Kab. Sukabumi,dikdas
70003113,SDIT AR-RAAYAH,Kp. Cimenteng Rt/Rw 01/05,Sukamulya,SWASTA,Cikembar,Kab. Sukabumi,dikdas
20268179,SDIT BANI SALEH,Jl. Yonif 310 Km 1 Cikembar,Cikembar,SWASTA,Cikembar,Kab. Sukabumi,dikdas
70011909,SDIT QURROTA A`YUN,Jl. Pelabuhan II Km. 12.5 RT 003 RW 001,Kertaraharja,SWASTA,Cikembar,Kab. Sukabumi,dikdas
60726855,SMP ISLAM DARUL HIKMAH,Jl. Cijolang Ds. Parakanlima,Parakanlima,SWASTA,Cikembar,Kab. Sukabumi,dikdas
69986023,SMP ISLAM MANBAUL HIKMAH,Kp. Cibatu RT 003/002,Cibatu,SWASTA,Cikembar,Kab. Sukabumi,dikdas
20247046,SMP MARDI YUANA CIKEMBAR,Jl. Pelabuhan II Km. 18 Cikembar,Cikembar,SWASTA,Cikembar,Kab. Sukabumi,dikdas
20202336,SMP NEGERI 2 CIKEMBAR,Jl. Tegalpanjang Km 10,Sukamaju,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20202364,SMP NEGERI 3 CIKEMBAR,Jln. Ciangsana,Sukamulya,NEGERI,Cikembar,Kab. Sukabumi,dikdas
69830468,SMP NEGERI 4 CIKEMBAR,JL. LEUWILIANG,Parakanlima,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20270935,SMP NEGERI 5 CIKEMBAR SATU ATAP,Sampalan,Cimanggu,NEGERI,Cikembar,Kab. Sukabumi,dikdas
69759279,SMP NEGERI MODEL,Jl. Palabuhan II Km.22 Cikembang,Cimanggu,NEGERI,Cikembar,Kab. Sukabumi,dikdas
20247063,SMP PGRI CIKEMBAR,Jl. Pelabuhan II Km 13,Kertaraharja,SWASTA,Cikembar,Kab. Sukabumi,dikdas
69991123,SMPIT BANI SALEH,Jln. Yonif 310 Km.1,Cikembar,SWASTA,Cikembar,Kab. Sukabumi,dikdas
70052752,SMPIT TARBIYATUL AULAD,Kp. Bojong Kaler,Bojong,SWASTA,Cikembar,Kab. Sukabumi,dikdas
20202414,SMPN 1 CIKEMBAR,Jl. Pelabuhan II Km. 18,Cikembar,NEGERI,Cikembar,Kab. Sukabumi,dikdas
69955883,03 Al-Munawaroh,Kp. Pasirmuncang RT 07/03,Karangjaya,SWASTA,Gegerbitung,Kab. Sukabumi,dikdas
70059706,MI BOARDING SCHOOL AL-MUHSININ (BSA),Kp. Munjul RT 002 RW 006,Gegerbitung,SWASTA,Gegerbitung,Kab. Sukabumi,dikdas
60707318,MIS AL-BADRIYAH BUNIWANGI,Kp. Lio Kidul Rt. 07/03,Kec. Gegerbitung,SWASTA,Gegerbitung,Kab. Sukabumi,dikdas
60707319,MIS AZ-ZAINIYYAH III,Kp. Tegalsereh RT 09/03,Kec. Gegerbitung,SWASTA,Gegerbitung,Kab. Sukabumi,dikdas
60707317,MIS CIPARIUK,Kp. CIPARIUK RT 01 RW 01,Cijurey,SWASTA,Gegerbitung,Kab. Sukabumi,dikdas
70043547,MTS AZZAINIYYAH III,Kp. Tegalsereh Rt.009 Rw 03,Caringin,SWASTA,Gegerbitung,Kab. Sukabumi,dikdas
70059409,MTS BOARDING SCHOOL AL-MUHSININ (BSA),KP. MUNJUL,Gegerbitung,SWASTA,Gegerbitung,Kab. Sukabumi,dikdas
20277797,MTSS AL ISTIQOMAH,Kp Ciseupan Rt 10 Rw 04,Karangjaya,SWASTA,Gegerbitung,Kab. Sukabumi,dikdas
20277795,MTSS AL MUHAJIRIN,Kp. Cimanggu Rt 23/06,Cijurey,SWASTA,Gegerbitung,Kab. Sukabumi,dikdas
20277794,MTSS ASH- SHOLAHIYAH,Kp Sindanghayu Rt 003/009,Gegerbitung,SWASTA,Gegerbitung,Kab. Sukabumi,dikdas
20277798,MTSS SA DARUL FALAH,Kp. Cipariuk Rt 01/01,Cijurey,SWASTA,Gegerbitung,Kab. Sukabumi,dikdas
20277793,MTSS YASPIM,Jl. Pramuka No. 10,Gegerbitung,SWASTA,Gegerbitung,Kab. Sukabumi,dikdas
20203130,SD NEGERI 1 CIJUREY,Jl. Cijurey No. 371,Cijurey,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20203131,SD NEGERI 2 CIJUREY,Kp. Pasirkuda Rt 18/05 Desa. Cijurey Kec. Gegerbitung,Cijurey,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20202751,SD NEGERI BANEN,"Kp. Banen,Rt 20, Rw 7",Buniwangi,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20202848,SD NEGERI BONGAS,Kp. Bongas,Gegerbitung,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20202863,SD NEGERI BUNIWANGI,Kp. Buniwangi Rt 11/04 Kec. Gegerbitung,Buniwangi,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20202855,SD NEGERI CARINGIN 1,Jl. Caringin,Caringin,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20202857,SD NEGERI CARINGIN 2,Kp. Nangoh RT 7/2,Caringin,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20202644,SD NEGERI CIAWITALI,Kp.ciawitali,Karangjaya,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20253165,SD NEGERI CIBOGO,KP. CIBOGO,Ciengang,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20202730,SD NEGERI CIENGANG 1,Ji.balai Desa Ciengang,Ciengang,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20202729,SD NEGERI CIENGANG 2,Kp. Sukamanah,Sukamanah,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20202684,SD NEGERI CIGINTUNG,Kp. Cigintung RT 26/06,Cijurey,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20203151,SD NEGERI CIKARET,KP. CIKARET Rt. 05/03,Gegerbitung,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20203096,SD NEGERI CILEGUK,Kp. Cikeuyeup Rt.11/05,Ciengang,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20203218,SD NEGERI CIMONTENG,Kp. Cimonteng Rt.15/05,Caringin,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20253032,SD NEGERI CISARUA,SUKAMANAH KEC. GEGER BITUNG,Sukamanah,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20202989,SD NEGERI CISEUPAN,Kp. Ciseupan RT.11 RW. 04,Karangjaya,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20203052,SD NEGERI GEGERBITUNG,Jalan Veteran No. 11,Gegerbitung,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20202150,SD NEGERI KARANGJAYA,Jl. Balai Desa Karangjaya,Karangjaya,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20253031,SD NEGERI PUNCAKMANIS,SUKAMANAH KEC. GEGER BITUNG,Sukamanah,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20202495,SD NEGERI RANCAGOONG,Kp. Rancagoong,Gegerbitung,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20202490,SD NEGERI SANGKALIH,Kp. Cikadu,Caringin,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20202426,SD NEGERI SEMPUR CAGAK,Jl Cijurey,Cijurey,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20202441,SD NEGERI SINDANGSARI,Jln. Nangkabeurit,Buniwangi,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20202511,SD NEGERI SURADITA,Kp. Suradita,Ciengang,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
69930585,SDIT FAIDHURRAHMAN,Kp. Cangklek RT.04 RW.07,Gegerbitung,SWASTA,Gegerbitung,Kab. Sukabumi,dikdas
69758314,SMP AL MAMUN,GEGER BITUNG,Gegerbitung,SWASTA,Gegerbitung,Kab. Sukabumi,dikdas
70043027,SMP ISLAM TERPADU BAITUL QUR`AN RABBANI,Kp. Kawung Luwuk,Caringin,SWASTA,Gegerbitung,Kab. Sukabumi,dikdas
20202410,SMP NEGERI 1 GEGERBITUNG,Jalan Pramuka 180 Gegerbitung,Gegerbitung,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20202371,SMP NEGERI 2 GEGERBITUNG,Jl. Balai Desa Ciengang,Ciengang,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20270936,SMP NEGERI 3 GEGERBITUNG SATU ATAP,Jl. Cileguk No. 20,Ciengang,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
60728443,SMP NEGERI 4 GEGERBITUNG SATU ATAP,Jalan Pasir Kuda KM. 4 Desa Cijurey Kec. Gegerbitung,Cijurey,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
20252041,SMP PGRI GEGERBITUNG,Jl. Ciayunan Gegerbitung Km. 13,Sukamanah,SWASTA,Gegerbitung,Kab. Sukabumi,dikdas
69881821,SMPN 5 GEGERBITUNG SATU ATAP,Kp. Cimonteng RT 15/05,Caringin,NEGERI,Gegerbitung,Kab. Sukabumi,dikdas
70059334,MI TAHFIZHUL QUR'AN AL-MATIN,Villa Adiprima Blok C.3 RT 003 RW 015,Langensari,SWASTA,Sukaraja,Kab. Sukabumi,dikdas
60707446,MIS AL MISBAHUL HUDA NAGRAK,JL. GOALPARA KP. NAGRAK,Kec. Sukaraja,SWASTA,Sukaraja,Kab. Sukabumi,dikdas
60707449,MIS BABAKAN LIMBANGAN,Kp. Babakan Limbangan RT 001 RW 002,Sukaraja,SWASTA,Sukaraja,Kab. Sukabumi,dikdas
60707450,MIS CIBEUREUM LEGOK,Jl. Goalpara KM.01 Kp. Cibeureum Legok RT.03 RW.05 Desa Sukaraja,Sukaraja,SWASTA,Sukaraja,Kab. Sukabumi,dikdas
60707451,MIS CIJERUK,CIJERUK RT 1 RW 7,Sukamekar,SWASTA,Sukaraja,Kab. Sukabumi,dikdas
60707447,MIS CIRUMPUT,"Jalan Sukabumi Cianjur KM.07,100 Ciirumput Rt 05 Rw04",Sukaraja,SWASTA,Sukaraja,Kab. Sukabumi,dikdas
60707452,MIS HIKMATUL AMIEN,KP. PAMOYANAN 02/06 Desa Selawangi Kec. Sukaraja,Selawangi,SWASTA,Sukaraja,Kab. Sukabumi,dikdas
60707445,MIS SALAKOPI,"Kampung Salakopi, Rt. 01/09 Desa Langensari",Langensari,SWASTA,Sukaraja,Kab. Sukabumi,dikdas
60707448,MIS YASNI PASIRMUNCANG,Kp.Pasirmuncang Rt 01/08 Desa Margaluyu,Margaluyu,SWASTA,Sukaraja,Kab. Sukabumi,dikdas
20277907,MTSS AR RAHMAH,Jl. Raya Sukabumi. Cianjur Km. 07 Sukaraja Sukabumi 43192,Sukaraja,SWASTA,Sukaraja,Kab. Sukabumi,dikdas
20277905,MTSS DARUL MUTAALLIMIN,Jl. Goalpara Cikaret Rt.04/01,Sukamekar,SWASTA,Sukaraja,Kab. Sukabumi,dikdas
20277908,MTSS KHATULISTIWA,Jl. Kabandungan No. 62 Rt. 01/07,Langensari,SWASTA,Sukaraja,Kab. Sukabumi,dikdas
20277906,MTSS NURUL ISLAM YASNI,Kp. Pasirmuncang. Rt. 01 Rw. 08,Margaluyu,SWASTA,Sukaraja,Kab. Sukabumi,dikdas
69928083,MTsSMadinatul Ulum,Kp. Cimuncang Batas Rt 09/06,Pasirhalang,SWASTA,Sukaraja,Kab. Sukabumi,dikdas
70007241,SD ISLAM ALJABAR,Kp. Bababakn RT 002/005,Langensari,SWASTA,Sukaraja,Kab. Sukabumi,dikdas
20202802,SD MUHAMMADIYAH,Jl. Goalpara Kp Nyalindung,Sukamekar,SWASTA,Sukaraja,Kab. Sukabumi,dikdas
20202009,SD NEGERI 1 PASIRHALANG,JL. RAYA SUKARAJA KM. 5,Pasirhalang,NEGERI,Sukaraja,Kab. Sukabumi,dikdas
20202435,SD NEGERI 1 SELAAWI,JALAN SUKABUMI CIANJUR KM.08,Margaluyu,NEGERI,Sukaraja,Kab. Sukabumi,dikdas
20202010,SD NEGERI 2 PASIRHALANG,Jl. Tegalhuni,Langensari,NEGERI,Sukaraja,Kab. Sukabumi,dikdas
20202013,SD NEGERI 4 PASIRHALANG,JL. SUKARAJA KM. 5 SUKABUMI 43192 KEC. SUKARAJA,Pasirhalang,NEGERI,Sukaraja,Kab. Sukabumi,dikdas
20202817,SD NEGERI BABAKAN LIMBANGAN,Jl. Bayubud Km. 02 Sukaraja,Sukaraja,NEGERI,Sukaraja,Kab. Sukabumi,dikdas
20202824,SD NEGERI BABAKAN PAMOYANAN,jl. Gandasoli Kp. Babakan Pamoyanan,Selawangi,NEGERI,Sukaraja,Kab. Sukabumi,dikdas
20202747,SD NEGERI BATUKARUT,JL PULO,Selaawi,NEGERI,Sukaraja,Kab. Sukabumi,dikdas
20202738,SD NEGERI CIDADAP 3,Jln.Cidadap Km.02,Limbangan,NEGERI,Sukaraja,Kab. Sukabumi,dikdas
20202712,SD NEGERI CIDADAP I,LIMBANGAN KEC. SUKARAJA,Limbangan,NEGERI,Sukaraja,Kab. Sukabumi,dikdas
20202727,SD NEGERI CIDADAP II,CISARUA KEC. SUKARAJA,Cisarua,NEGERI,Sukaraja,Kab. Sukabumi,dikdas
20202732,SD NEGERI CIGADOG,CIGADOG,Margaluyu,NEGERI,Sukaraja,Kab. Sukabumi,dikdas
