npsn,nama_sekolah,alamat,kelurahan,status,kecamatan,kabupaten,jenjang
20227791,SMP YPPI BALEENDAH,Jl. Situ Sipatahunan No. 09,Baleendah,SWASTA,Baleendah,Kab. Bandung,dikdas
70054006,SMPIT Hamidah Sampurna,Jl. Raya Siliwangi Manggahang,Manggahang,SWASTA,Baleendah,Kab. Bandung,dikdas
20206077,SMPN 1 BALEENDAH,Jl. Adipati Agung No. 29,Baleendah,NEGERI,Baleendah,Kab. Bandung,dikdas
20206126,SMPN 2 BALEENDAH,Jln Siliwangi,Baleendah,NEGERI,Baleendah,Kab. Bandung,dikdas
20252543,SMPN 3 BALEENDAH,Jln. Rancamanyar,Rancamanyar,NEGERI,Baleendah,Kab. Bandung,dikdas
70029849,SMPN 4 BALEENDAH,"JL. KERENCENG - JATIMEKAR DESA BOJONG MALAKA, KEC. BALEENDAH, KAB. BANDUNG",Bojongmalaka,NEGERI,Baleendah,Kab. Bandung,dikdas
70031473,SMPN 5 BALEENDAH,KP. NEGLASARI RT. 09 RW. 10,Manggahang,NEGERI,Baleendah,Kab. Bandung,dikdas
69956143,Al Fathu,Kp. Neglarasa,Pinggirsari,SWASTA,Arjasari,Kab. Bandung,dikdas
69976270,AL-FAQIHIYAH,KP. CIKETUT RT 03 RW 11 DESA RANCAKOLE,Rancakole,SWASTA,Arjasari,Kab. Bandung,dikdas
69955909,Al-Hidayah,Kp. Leuwi Cariu Rt.05/01,Ancolmekar,SWASTA,Arjasari,Kab. Bandung,dikdas
69955908,Darusalam Arjasari,Jl. Arjasari Rt.01/04,Arjasari,SWASTA,Arjasari,Kab. Bandung,dikdas
70045820,MI MA`ARIF AL FAQIHIYAH,Kp. Ciketut RT 03 RW 11,Kec. Arjasari,SWASTA,Arjasari,Kab. Bandung,dikdas
60707714,MIS AL-FARABI,Kp. Batusari Rt. 03/15,Patrolsari,SWASTA,Arjasari,Kab. Bandung,dikdas
60707708,MIS AL-HIDAYAH,Kp. Leuwicariu RT. 05 RW. 01,Ancolmekar,SWASTA,Arjasari,Kab. Bandung,dikdas
60707709,MIS AL-HUDA,Kp. Babakan Mantri RT/RW 04/06,Pinggirsari,SWASTA,Arjasari,Kab. Bandung,dikdas
60707710,MIS AL-ISLAM,Kp. Wargiluyu RT. 03/05,Ancolmekar,SWASTA,Arjasari,Kab. Bandung,dikdas
60707711,MIS ATTARBIYAH,Kp. Cintarasa RT. 01 RW. 17,Pinggirsari,SWASTA,Arjasari,Kab. Bandung,dikdas
60707712,MIS DARUL ULUM,Jln. Rancakole No. 76,Rancakole,SWASTA,Arjasari,Kab. Bandung,dikdas
60707713,MIS YPPI BAROS MEKARJAYA,Kp. Cibadak,Mekarjaya,SWASTA,Arjasari,Kab. Bandung,dikdas
70028105,MTs AL-IKHSAN ARJASARI,Kp. Cimentrik Rt 05 Rw 07,Baros,SWASTA,Arjasari,Kab. Bandung,dikdas
20278046,MTSS AL-HUDA,Kp. Babakan Mantri Rt. 003 Rw. 006,Pinggirsari,SWASTA,Arjasari,Kab. Bandung,dikdas
20278050,MTSS ATTARBIYAH,Cintarasa Rt 01 Rw 17,Pinggirsari,SWASTA,Arjasari,Kab. Bandung,dikdas
60727355,MTSS BAROKAH,Kp.sukatinggal Rt.03/09,Arjasari,SWASTA,Arjasari,Kab. Bandung,dikdas
69886388,MTSS Nurul Mu`min,Kp.Cirinu RT.03/07,Lebakwangi,SWASTA,Arjasari,Kab. Bandung,dikdas
20278047,MTSS PERSIS 165 ARJASARI,Kp. Rancakole Rt.01/07,Rancakole,SWASTA,Arjasari,Kab. Bandung,dikdas
20278048,MTSS YPI MEKARJAYA,Kp. Cibadak Rt.002/012,Mekarjaya,SWASTA,Arjasari,Kab. Bandung,dikdas
20278049,MTSS YPKM AL-HIDAYAH,Jl. Raya Rancakole No. 76,Rancakole,SWASTA,Arjasari,Kab. Bandung,dikdas
69927364,MTsSAl-Farabi,Kp. Batusari Rt. 03/15,Patrolsari,SWASTA,Arjasari,Kab. Bandung,dikdas
20253593,SD PLUS AL MUHSININ,Kp. Rancaselang RT 01/13,Rancakole,SWASTA,Arjasari,Kab. Bandung,dikdas
20254171,SD PLUS USWATUL HAYAT,Kp. Pengkolan rt.03 rw.16,Pinggirsari,SWASTA,Arjasari,Kab. Bandung,dikdas
70014043,SDIT CENDIKIA QURANI,Jl. Arjasari No. 75 Rt 006 RW 006,Batukarut,SWASTA,Arjasari,Kab. Bandung,dikdas
20206629,SDN ADETEX,Jl. Raya Banjaran No.641,Batukarut,NEGERI,Arjasari,Kab. Bandung,dikdas
20206708,SDN ARJASARI 01,KP. ARJASARI RT.03 RW. 06,Arjasari,NEGERI,Arjasari,Kab. Bandung,dikdas
20206707,SDN ARJASARI 02,Kp. Arjasari,Arjasari,NEGERI,Arjasari,Kab. Bandung,dikdas
20206717,SDN ARJASARI 03,KP. WANDASARI RT. 04 RW.07,Arjasari,NEGERI,Arjasari,Kab. Bandung,dikdas
20206683,SDN BABAKAN SILIWANGI,Kamp. Cibuntu,Pinggirsari,NEGERI,Arjasari,Kab. Bandung,dikdas
20206944,SDN BAROS 01,Kp. Baros Rt 04 Rw 02,Baros,NEGERI,Arjasari,Kab. Bandung,dikdas
20206943,SDN BAROS 02,Kp Cimentrik,Baros,NEGERI,Arjasari,Kab. Bandung,dikdas
20207035,SDN BATUKARUT 01,Kp.Batukarut  Rt.03  Rw.07,Batukarut,NEGERI,Arjasari,Kab. Bandung,dikdas
20207022,SDN BATUKARUT 02,Kp. Nambo  Rt.06  Rw.12,Batukarut,NEGERI,Arjasari,Kab. Bandung,dikdas
20207021,SDN BATUKARUT 03,Kp Cijengkol,Mangunjaya,NEGERI,Arjasari,Kab. Bandung,dikdas
20207020,SDN BATUKARUT 04,Kamp. Cigentur,Batukarut,NEGERI,Arjasari,Kab. Bandung,dikdas
20206849,SDN BOJONGMANGGU 1,Kp. Cihonje,Wargaluyu,NEGERI,Arjasari,Kab. Bandung,dikdas
20207931,SDN CIBURUY,Kp. Ciburuy RT. 01 RW. 07,Mekarjaya,NEGERI,Arjasari,Kab. Bandung,dikdas
20208171,SDN CICUMANGGALA,Kamp.cicumanggala,Baros,NEGERI,Arjasari,Kab. Bandung,dikdas
20208237,SDN CIHEULANG,Kamp.Ciheulang,Mekarjaya,NEGERI,Arjasari,Kab. Bandung,dikdas
20208197,SDN CIIRATEUN,Kp. Ciirateun RT. 02 RW. 02,Mekarjaya,NEGERI,Arjasari,Kab. Bandung,dikdas
20207623,SDN CINANTI,Kmp.cinanti,Wargaluyu,NEGERI,Arjasari,Kab. Bandung,dikdas
20207496,SDN CIRUUM,Jl. M. Adikarta Kp. Ciruum Rt 04 Rw 07,Wargaluyu,NEGERI,Arjasari,Kab. Bandung,dikdas
20207814,SDN CIWARU,Kamp.ciwaru rt 01 rw 03,Arjasari,NEGERI,Arjasari,Kab. Bandung,dikdas
20207686,SDN GIRIMUKTI,Kamp.patrol  Rt.05  Rw.07,Lebakwangi,NEGERI,Arjasari,Kab. Bandung,dikdas
20205466,SDN KADUMANIS,Kp. Kadumanis Rt.04  Rw.03,Baros,NEGERI,Arjasari,Kab. Bandung,dikdas
20205763,SDN KINASATU,Kp. Kinasatu,Pinggirsari,NEGERI,Arjasari,Kab. Bandung,dikdas
20205787,SDN LEBAKWANGI 01,Kp. Pasirjati Rt. 1 Rw. 11,Lebakwangi,NEGERI,Arjasari,Kab. Bandung,dikdas
20205785,SDN LEBAKWANGI 02,Kp Pasirjati,Lebakwangi,NEGERI,Arjasari,Kab. Bandung,dikdas
20205098,SDN OTOISKANDARDINATA,Kampung Bahuan RT.01 RW.14,Rancakole,NEGERI,Arjasari,Kab. Bandung,dikdas
20205334,SDN PAKUSOROK,Kp.Pakusorok  RT.02  RW.08,Baros,NEGERI,Arjasari,Kab. Bandung,dikdas
20205412,SDN PAMUCATAN,Kamp.pamucatan  Rt.03  Rw.02,Arjasari,NEGERI,Arjasari,Kab. Bandung,dikdas
20205226,SDN PARAKANBOLANG,Kamp.Parakanbolang,Arjasari,NEGERI,Arjasari,Kab. Bandung,dikdas
20205284,SDN PASIRBENTENG,Kamp. Pasirmenteng,Lebakwangi,NEGERI,Arjasari,Kab. Bandung,dikdas
20206361,SDN PASIRJATI,Kamp.Pasirjati,Lebakwangi,NEGERI,Arjasari,Kab. Bandung,dikdas
20206329,SDN PASIRSARI,Kamp.Pasirsari,Patrolsari,NEGERI,Arjasari,Kab. Bandung,dikdas
20206343,SDN PATROL,Kp. Patrol,Patrolsari,NEGERI,Arjasari,Kab. Bandung,dikdas
20206402,SDN PINGGIRSARI 01,Kp. Pinggirsari,Pinggirsari,NEGERI,Arjasari,Kab. Bandung,dikdas
20206413,SDN PINGGIRSARI 02,Kp. Malakasari Pinggirsari Arjasari,Pinggirsari,NEGERI,Arjasari,Kab. Bandung,dikdas
20206245,SDN RANCAKOLE 01,Kamp. Rancakole RT 01 RW 07,Rancakole,NEGERI,Arjasari,Kab. Bandung,dikdas
20206244,SDN RANCAKOLE 02,Kamp.Rancakole RT.01 RW. 07,Rancakole,NEGERI,Arjasari,Kab. Bandung,dikdas
20206243,SDN RANCAKOLE 03,Kmp. Rancakole RT 01 RW 07,Rancakole,NEGERI,Arjasari,Kab. Bandung,dikdas
20206229,SDN RANCAKOLE 04,Kamp.ancol,Ancolmekar,NEGERI,Arjasari,Kab. Bandung,dikdas
20206459,SDN SIRNAJAYA 01,Kp. Sirnajaya Rt.02 Rw.07,Mangunjaya,NEGERI,Arjasari,Kab. Bandung,dikdas
20206458,SDN SIRNAJAYA 02,Kp. Sirnajaya,Mangunjaya,NEGERI,Arjasari,Kab. Bandung,dikdas
20206487,SDN SUKAMANAH,Kp. Sukamanah Mangunjaya Arjasari,Mangunjaya,NEGERI,Arjasari,Kab. Bandung,dikdas
20206021,SDN SUKATINGGAL,Kp. Sukatinggal,Patrolsari,NEGERI,Arjasari,Kab. Bandung,dikdas
20205887,SDN WANASUKA,Kp.Talun  Rt.05  Rw.08,Batukarut,NEGERI,Arjasari,Kab. Bandung,dikdas
20205897,SDN WARGILUYU,Kp. Ancol,Ancolmekar,NEGERI,Arjasari,Kab. Bandung,dikdas
69982479,SMP BHAKTI NUSANTARA,"Jl. Arjasari No. 14 RT 001 RW 011 Lebakwangi, Kec. Arjasari",Lebakwangi,SWASTA,Arjasari,Kab. Bandung,dikdas
20227644,SMP BINA NEGARA 1,Jl. Desa Mangunjaya No 99,Mangunjaya,SWASTA,Arjasari,Kab. Bandung,dikdas
69980916,SMP FOR ORPHAN,Jl. Arjasari Asri No.11,Lebakwangi,SWASTA,Arjasari,Kab. Bandung,dikdas
20206186,SMP HANDAYANI 1,Jl. Raya Banjaran Km. 17 Blok Nambo,Batukarut,SWASTA,Arjasari,Kab. Bandung,dikdas
20252880,SMP HANDAYANI 2 PAMEUNGPEUK,Jl.Raya Banjaran No.595,Lebakwangi,SWASTA,Arjasari,Kab. Bandung,dikdas
69985542,SMP IT BANI UMAR,Kp. Ciketut RT. 02/18,Rancakole,SWASTA,Arjasari,Kab. Bandung,dikdas
70014026,SMP IT CENDIKIA QURANI,Jl. Arjasari No. 75 Rt 006 RW 006,Batukarut,SWASTA,Arjasari,Kab. Bandung,dikdas
20227671,SMP KP BAROS,Jl.Baros No. 04,Baros,SWASTA,Arjasari,Kab. Bandung,dikdas
20227679,SMP KP WARGALUYU,JL.M.Adikarta,Wargaluyu,SWASTA,Arjasari,Kab. Bandung,dikdas
69974563,SMP MA-ARIF AL-ISTIQOMAH,Kp. Cilengkrang RT 001 RW 011,Ancolmekar,SWASTA,Arjasari,Kab. Bandung,dikdas
69920909,SMP MUHAMMADIYAH 8 ARJASARI,KP. PENGKOLAN RT 03/16,Pinggirsari,SWASTA,Arjasari,Kab. Bandung,dikdas
20227721,SMP PGRI ARJASARI,Jl Raya Arjasari,Arjasari,SWASTA,Arjasari,Kab. Bandung,dikdas
20206078,SMPN 1 ARJASARI,Jl. Raya Arjasari - Cisalak,Arjasari,NEGERI,Arjasari,Kab. Bandung,dikdas
20254189,SMPN 2 ARJASARI,Jalan Raya Arjasari - Ciparay,Patrolsari,NEGERI,Arjasari,Kab. Bandung,dikdas
70062938,MI CHOIRUL HUDA,"Jl. Ciapus, Kp. Girang Deukeut",Banjaran,SWASTA,Banjaran,Kab. Bandung,dikdas
70028034,MI PERSIS 119 CIHAMERANG,JL. CIHAMERANG RT. 03 RW. 10,Banjaran Wetan,SWASTA,Banjaran,Kab. Bandung,dikdas
69955907,Miftahul Huda Kiarapayung,Kp. Kiarapayung Rt.02 Rw.16,Banjaran Wetan,SWASTA,Banjaran,Kab. Bandung,dikdas
69886328,MIS Al-Hidayah,Astaraja No 23,Margahurip,SWASTA,Banjaran,Kab. Bandung,dikdas
70048680,MIS DARUL HIKMAH,Kp. Pasir Gede,Kec. Banjaran,SWASTA,Banjaran,Kab. Bandung,dikdas
60707722,MIS DARUSSALAM,Kp.Cipeundeuy RT.02/07 Desa Tarajusari,Tarajusari,SWASTA,Banjaran,Kab. Bandung,dikdas
60726880,MIS IANATUSHIBYAN,Kp. Dangdeur RT 02 RW 08 Desa Kiangroke Kecamatan Banjaran,Kiangroke,SWASTA,Banjaran,Kab. Bandung,dikdas
60726881,MIS M. THREE,Kp. Cinta Asih 04/02,Ciapus,SWASTA,Banjaran,Kab. Bandung,dikdas
60707720,MIS MIFTAHUL KHOER,Kp. Sukarahmat RT. 02/05,Pasirmulya,SWASTA,Banjaran,Kab. Bandung,dikdas
60726882,MIS MIFTAHUS SAADAH,Kp. Ciceret Rt.03 Rw.11,Ciapus,SWASTA,Banjaran,Kab. Bandung,dikdas
69982925,MIS PERSIS 278 PANGKALAN,KP PANGKALAN RT 01 RW 08,Tarajusari,SWASTA,Banjaran,Kab. Bandung,dikdas
60707721,MIS YPP DARUL HIKAM,Jl. Raya Pangalengan No. 442,Kiangroke,SWASTA,Banjaran,Kab. Bandung,dikdas
70044844,MTS DARUL HIKMAH AL -  USMANI,KP. PASIRGEDE  RT.04  RW.013,Kec. Banjaran,SWASTA,Banjaran,Kab. Bandung,dikdas
70043561,MTS INOVATIF DAARUL IHSAN BANDUNG,Kp.Ciherang Rt.01 Rw.10,Kiangroke,SWASTA,Banjaran,Kab. Bandung,dikdas
70058756,MTS PERSIS 282 CILEUTIK,Kp. Cileutik,Banjaran Wetan,SWASTA,Banjaran,Kab. Bandung,dikdas
20278054,MTSS AL-FALAH BANJARAN,Jl. Kacakaca Dua 03/03,Pasirmulya,SWASTA,Banjaran,Kab. Bandung,dikdas
20278055,MTSS PERSIS BANJARAN,Jl. Pajagalan No. 115 Rt. 01 Rw. 05,Banjaran,SWASTA,Banjaran,Kab. Bandung,dikdas
20278056,MTSS PERSIS SIRNAGALIH,Kp. Sirnagalih RT 04 RW 06,Pasirmulya,SWASTA,Banjaran,Kab. Bandung,dikdas
20278057,MTSS YPP DARUL HIKAM,Jl. Raya Pangalengan No.442,Kiangroke,SWASTA,Banjaran,Kab. Bandung,dikdas
20255393,SD I MASLAKHULHUDA,jl. sindangpanon No.19,Sindangpanon,SWASTA,Banjaran,Kab. Bandung,dikdas
69991333,SD ISLAM AL-BARKAH,Kp. Lembang RT 001 RW 005,Kiangroke,SWASTA,Banjaran,Kab. Bandung,dikdas
70036335,SD IT BAHANA CENDEKIA,Jln. Raya Pangalengan No. 384 Kp. Lembang RT 003 RW 001,Kiangroke,SWASTA,Banjaran,Kab. Bandung,dikdas
69957053,SD IT DAMAR MAS,Komp. Damar Mas Regency RT 03/12,Kamasan,SWASTA,Banjaran,Kab. Bandung,dikdas
70062837,SD IT Mukaromah,"Jl. Cinangka RT. 002 RW. 010, Desa Pasirmulya, Kecamatan   Banjaran, Kabupaten B",Pasirmulya,SWASTA,Banjaran,Kab. Bandung,dikdas
70055005,SDIT Zakia,"Kp. Panenjoan RT. 002 RW. 013, Desa Ciapus, Kec. Banjaran, Kab. Bandung",Ciapus,SWASTA,Banjaran,Kab. Bandung,dikdas
20206709,SDN ARIASACANAGARA,Jl Pajagalan RT. 03 RW. 12,Banjaran,NEGERI,Banjaran,Kab. Bandung,dikdas
20206973,SDN BANJARAN 01,Jl. Raya Banjaran No. 104,Banjaran,NEGERI,Banjaran,Kab. Bandung,dikdas
20206983,SDN BANJARAN 02,Jl. Alun-Alun Selatan No. 217,Banjaran,NEGERI,Banjaran,Kab. Bandung,dikdas
20206981,SDN BANJARAN 04,Jl.alun-alun Selatan No.217,Banjaran,NEGERI,Banjaran,Kab. Bandung,dikdas
20206980,SDN BANJARAN 05,Cileutik,Banjaran Wetan,NEGERI,Banjaran,Kab. Bandung,dikdas
20206979,SDN BANJARAN 06,Jl.Alun-alun Selatan No. 217,Banjaran,NEGERI,Banjaran,Kab. Bandung,dikdas
20206978,SDN BANJARAN 07,JALAN PAJAGALAN,Banjaran,NEGERI,Banjaran,Kab. Bandung,dikdas
20206977,SDN BANJARAN 08,Jl. Pajagalan,Banjaran,NEGERI,Banjaran,Kab. Bandung,dikdas
20206976,SDN BANJARAN 09,Jl. Raya Banjaran No. 104,Banjaran,NEGERI,Banjaran,Kab. Bandung,dikdas
20207017,SDN BATUKERIS,Jl. Kiarapayung,Banjaran Wetan,NEGERI,Banjaran,Kab. Bandung,dikdas
20207026,SDN BHAKTIWINAYA 01,Jalan Astaraja N0. 6,Margahurip,NEGERI,Banjaran,Kab. Bandung,dikdas
20207025,SDN BHAKTIWINAYA 02,Jl.  Astaraja,Margahurip,NEGERI,Banjaran,Kab. Bandung,dikdas
20228128,SDN BUGEL,Jl. Bugel No.72,Neglasari,NEGERI,Banjaran,Kab. Bandung,dikdas
20208021,SDN CIAPUS 01,Jl. Ciapus,Ciapus,NEGERI,Banjaran,Kab. Bandung,dikdas
20208020,SDN CIAPUS 02,Jl. Cibaribis,Mekarjaya,NEGERI,Banjaran,Kab. Bandung,dikdas
20208176,SDN CIGENTUR,Jl. JADIPA,Mekarjaya,NEGERI,Banjaran,Kab. Bandung,dikdas
20208146,SDN CIHAMERANG,Jl. Kiarapayung Kp.Cihamerang,Banjaran Wetan,NEGERI,Banjaran,Kab. Bandung,dikdas
20207512,SDN CIPEUNDEUY,Jl Taraju No.128,Tarajusari,NEGERI,Banjaran,Kab. Bandung,dikdas
20205622,SDN JATI,Jl. Raya Pangalengan No.565,Neglasari,NEGERI,Banjaran,Kab. Bandung,dikdas
20205465,SDN KAMASAN 01,Jalan Raya Barat Banjaran No. 213 Kec. Banjaran Kode Pos 40377,Kamasan,NEGERI,Banjaran,Kab. Bandung,dikdas
20205464,SDN KAMASAN 02,Jln. Salajami no.6,Neglasari,NEGERI,Banjaran,Kab. Bandung,dikdas
20205463,SDN KAMASAN 03,Jln  Raya Barat Banjaran No 213,Banjaran,NEGERI,Banjaran,Kab. Bandung,dikdas
20205462,SDN KAMASAN 04,Jl. kamasan No.123,Kamasan,NEGERI,Banjaran,Kab. Bandung,dikdas
20205783,SDN KIANGROKE 01,Jl. Kiangroke,Kiangroke,NEGERI,Banjaran,Kab. Bandung,dikdas
20205769,SDN KIANGROKE 02,Kp. Lembang,Kiangroke,NEGERI,Banjaran,Kab. Bandung,dikdas
20205768,SDN KIANGROKE 03,JL. Raya Pangalengan No.389,Kiangroke,NEGERI,Banjaran,Kab. Bandung,dikdas
20205765,SDN KIARAPAYUNG 01,Kp.Cikamadong RT. 01  RW.12,Banjaran Wetan,NEGERI,Banjaran,Kab. Bandung,dikdas
20227535,SDN KIARAPAYUNG 02,Jl Kampung Kiarapayung,Banjaran Wetan,NEGERI,Banjaran,Kab. Bandung,dikdas
20205215,SDN MEKARJAYA,Jl. Cibaribis,Mekarjaya,NEGERI,Banjaran,Kab. Bandung,dikdas
20205329,SDN PAHLAWAN,Kp.pataruman,Margahurip,NEGERI,Banjaran,Kab. Bandung,dikdas
20205391,SDN PANGAUBAN,Kp.empang,Ciapus,NEGERI,Banjaran,Kab. Bandung,dikdas
20205252,SDN PANORAMA,Kp.pasirgede,Sindangpanon,NEGERI,Banjaran,Kab. Bandung,dikdas
20206349,SDN PASIRWARU,Kp. Pasirwaru,Mekarjaya,NEGERI,Banjaran,Kab. Bandung,dikdas
20206419,SDN PONDOKSIRAP,Jl. Jadipa Kp. Pondoksirap,Ciapus,NEGERI,Banjaran,Kab. Bandung,dikdas
20206382,SDN PURWAWINAYA,Jl Sindangpanon,Sindangpanon,NEGERI,Banjaran,Kab. Bandung,dikdas
20206556,SDN SAMOJA,Kaca-kaca Dua,Pasirmulya,NEGERI,Banjaran,Kab. Bandung,dikdas
20206532,SDN SASTRAWINATA,Jalan Raya Barat Banjaran No. 213 Kec. Banjaran Kode Pos 40377,Kamasan,NEGERI,Banjaran,Kab. Bandung,dikdas
20206612,SDN SINDANGPANON,Jl.Sindangpanon No.99,Sindangpanon,NEGERI,Banjaran,Kab. Bandung,dikdas
20206591,SDN SIRAH RANCA 01,Jl. Gudmurah Nomor 61,Banjaran Wetan,NEGERI,Banjaran,Kab. Bandung,dikdas
20206590,SDN SIRAH RANCA 02,Kp.Cileutik,Banjaran Wetan,NEGERI,Banjaran,Kab. Bandung,dikdas
20206523,SDN SIRNAGALIH,Jl. Gunung Puntang KM. 29 Kp. Sirnagalih,Pasirmulya,NEGERI,Banjaran,Kab. Bandung,dikdas
20205839,SDN TARAJUSARI,Kp Taraju,Tarajusari,NEGERI,Banjaran,Kab. Bandung,dikdas
20227648,SMP BUDIMULYA,Jl. Gunung Puntang Km.29 Banjaran Bandung,Pasirmulya,SWASTA,Banjaran,Kab. Bandung,dikdas
20206203,SMP DUA MEI BANJARAN,Jl. Raya Pangalengan Km. 20,Margahurip,SWASTA,Banjaran,Kab. Bandung,dikdas
70009051,SMP IT BAHANA CENDEKIA,Jln. Raya Pangalengan No. 384 Kp. Lembang Rt 03 Rw 01,Kiangroke,SWASTA,Banjaran,Kab. Bandung,dikdas
20206199,SMP PASUNDAN 1 BANJARAN,Jl. Stasiun Timur No. 65,Banjaran,SWASTA,Banjaran,Kab. Bandung,dikdas
20206197,SMP PEMUDA BANJARAN,Jl. Raya Kamasan No. 243 Banjaran,Kamasan,SWASTA,Banjaran,Kab. Bandung,dikdas
20227723,SMP PGRI BANJARAN,Jln. Kiarapayung,Banjaran Wetan,SWASTA,Banjaran,Kab. Bandung,dikdas
20227724,SMP PGRI CIBARIBIS BANJARAN,Jl. Cibaribis,Mekarjaya,SWASTA,Banjaran,Kab. Bandung,dikdas
69899575,SMP PLUS AL-MUSTHAFA,JL RAYA BANJARAN - SOREANG KM.2,Kiangroke,SWASTA,Banjaran,Kab. Bandung,dikdas
20259547,SMP TERPADU AL FALAH,KP. UBRA RT. 01 RW.16,Ciapus,SWASTA,Banjaran,Kab. Bandung,dikdas
20227764,SMP UMI KULSUM BANJARAN,Jl. Sindangpanon No. 31,Sindangpanon,SWASTA,Banjaran,Kab. Bandung,dikdas
20227797,SMP YAHAS BANJARAN,Jl.Raya Pangalengan No.545,Neglasari,SWASTA,Banjaran,Kab. Bandung,dikdas
20206067,SMP YASTRIB,Jl. Pamoyanan No.16 Sindangpanon,Sindangpanon,SWASTA,Banjaran,Kab. Bandung,dikdas
20206068,SMP YUMIK BANJARAN,Jl Raya Kamasan,Banjaran,SWASTA,Banjaran,Kab. Bandung,dikdas
20206076,SMPN 1 BANJARAN,Jl. Pajagalan No. 70 Banjaran,Banjaran,NEGERI,Banjaran,Kab. Bandung,dikdas
20206125,SMPN 2 BANJARAN,Jl. Kiangroke Banjaran Km.20,Margahurip,NEGERI,Banjaran,Kab. Bandung,dikdas
70055071,SMPN 3 BANJARAN,Kp Panenjoan RT 02 RW 13,Ciapus,NEGERI,Banjaran,Kab. Bandung,dikdas
60726892,MIS AL-BITSAH,Komplek Bumi Asri Blok V C No. 44,Mekar Rahayu,SWASTA,Margaasih,Kab. Bandung,dikdas
60707799,MIS AL-MAHMUDIYAH,Kp. Mahmud RT. 02 RW. 04,Mekar Rahayu,SWASTA,Margaasih,Kab. Bandung,dikdas
60707795,MIS ASY SYUKUR,Jl. cicukang indah 8 no. 14 RT 05 RW 15,Mekar Rahayu,SWASTA,Margaasih,Kab. Bandung,dikdas
60707796,MIS DAAR EL-IHSAN NANJUNG,Kp. Jati No. 38 Rt. 04 RW. 01,Nanjung,SWASTA,Margaasih,Kab. Bandung,dikdas
60707793,MIS MUSLIMIN MALAYU,Jl. Terusan Cicukang Kp. Malayu No.06 RT.01 RW.03,Mekar Rahayu,SWASTA,Margaasih,Kab. Bandung,dikdas
60707797,MIS NAJMUL FALAH,Kp. Daraulin RT. 02 RW. 07,Kec. Margaasih,SWASTA,Margaasih,Kab. Bandung,dikdas
60707798,MIS PERSIS RAHAYU,Jl. Mahmud No. 271 Kp. Curug RT 04/08,Rahayu,SWASTA,Margaasih,Kab. Bandung,dikdas
60707794,MIS SALAFIYAH RAHAYU,Jl. Mahmud No. 26 Sindang Palay,Rahayu,SWASTA,Margaasih,Kab. Bandung,dikdas
60707800,MIS YPAI RAHAYU,Jl. Mahmud No. 199 Kp. Kiaracondong,Rahayu,SWASTA,Margaasih,Kab. Bandung,dikdas
60707801,MIS YPI AL-ISLAM,SINDANG PALAY RT 06/04,Rahayu,SWASTA,Margaasih,Kab. Bandung,dikdas
60707802,MIS YPI AL-ISLAMIYAH,Jln. Mahmud no. 131 Kp. Babakan RT 08/07,Rahayu,SWASTA,Margaasih,Kab. Bandung,dikdas
70033155,MTs Uswatun Hasanah,Jl. Terusan Cicukang Kp.Babakan RT05/RW18,Mekar Rahayu,SWASTA,Margaasih,Kab. Bandung,dikdas
20278135,MTSS AL BASHRIYAH,Jalan Mahmud,Mekar Rahayu,SWASTA,Margaasih,Kab. Bandung,dikdas
20278136,MTSS AL-BITSAH,Komplek. Bumi Asri Blok V/C 44,Mekar Rahayu,SWASTA,Margaasih,Kab. Bandung,dikdas
20278139,MTSS AL-MAHMUDIYAH,Kp. Mahmud Rt. 02 Rw. 04,Kec. Margaasih,SWASTA,Margaasih,Kab. Bandung,dikdas
20278137,MTSS DAAR EL-IHSAN,Jl. Raya Nanjung Kp. Jati Rt.04/01 No.38,Nanjung,SWASTA,Margaasih,Kab. Bandung,dikdas
20278134,MTSS DARUL MA`ARIF,Jl. Mahmud No 41A Sindangpalay Rt.02/03,Rahayu,SWASTA,Margaasih,Kab. Bandung,dikdas
20278138,MTSS NAJMUL FALAH,Kamp. Daraulin Rt.02/07,Nanjung,SWASTA,Margaasih,Kab. Bandung,dikdas
20278133,MTSS PERSIS RAHAYU,Jl. Mahmud 271 Kp. Curug RT/RW 04/08,Rahayu,SWASTA,Margaasih,Kab. Bandung,dikdas
69955081,SD  SAHARA,Taman Rahayu Blok C 1 No 19,Rahayu,SWASTA,Margaasih,Kab. Bandung,dikdas
69946986,SD BIMASENA,Lingkungan PT Gistex RT 06/11,Lagadar,SWASTA,Margaasih,Kab. Bandung,dikdas
69984728,SD IT DARUL MAARIF,Jl. Mahmud No. 41 A,Rahayu,SWASTA,Margaasih,Kab. Bandung,dikdas
69967874,SD IT FITHRAH INSANI 3,JL. CICUKANG NO 92,Mekar Rahayu,SWASTA,Margaasih,Kab. Bandung,dikdas
20228192,SD RAUDHATUL FIRDAUS,Jl. Burujul No. 45,Mekar Rahayu,SWASTA,Margaasih,Kab. Bandung,dikdas
20252199,SD TALENTA,Taman Kopo Indah III Blok F-1,Mekar Rahayu,SWASTA,Margaasih,Kab. Bandung,dikdas
20207013,SDN BATURENGAT 01,Kp. Baturengat,Cigondewah Hilir,NEGERI,Margaasih,Kab. Bandung,dikdas
20207880,SDN CIBISORO,Kp. Cibisoro,Nanjung,NEGERI,Margaasih,Kab. Bandung,dikdas
